id,image_name,class_id,species_id,breed_id,label
270,Bengal_119.jpg,6,1,2,Bengal
271,Bengal_11.jpg,6,1,2,Bengal
272,Bengal_120.jpg,6,1,2,Bengal
273,Bengal_121.jpg,6,1,2,Bengal
274,Bengal_122.jpg,6,1,2,Bengal
275,Bengal_123.jpg,6,1,2,Bengal
276,Bengal_124.jpg,6,1,2,Bengal
277,Bengal_125.jpg,6,1,2,Bengal
278,Bengal_126.jpg,6,1,2,Bengal
279,Bengal_127.jpg,6,1,2,Bengal
280,Bengal_128.jpg,6,1,2,Bengal
281,Bengal_129.jpg,6,1,2,Bengal
282,Bengal_12.jpg,6,1,2,Bengal
283,Bengal_130.jpg,6,1,2,Bengal
284,Bengal_131.jpg,6,1,2,Bengal
285,Bengal_132.jpg,6,1,2,Bengal
286,Bengal_133.jpg,6,1,2,Bengal
287,Bengal_134.jpg,6,1,2,Bengal
288,Bengal_135.jpg,6,1,2,Bengal
289,Bengal_136.jpg,6,1,2,Bengal
290,Bengal_137.jpg,6,1,2,Bengal
291,Bengal_138.jpg,6,1,2,Bengal
292,Bengal_139.jpg,6,1,2,Bengal
293,Bengal_13.jpg,6,1,2,Bengal
294,Bengal_140.jpg,6,1,2,Bengal
295,Bengal_141.jpg,6,1,2,Bengal
296,Bengal_142.jpg,6,1,2,Bengal
297,Bengal_143.jpg,6,1,2,Bengal
298,Bengal_144.jpg,6,1,2,Bengal
299,Bengal_145.jpg,6,1,2,Bengal
300,Birman_100.jpg,7,1,3,Birman
301,Birman_101.jpg,7,1,3,Birman
302,Birman_102.jpg,7,1,3,Birman
303,Birman_103.jpg,7,1,3,Birman
304,Birman_104.jpg,7,1,3,Birman
305,Birman_105.jpg,7,1,3,Birman
306,Birman_106.jpg,7,1,3,Birman
307,Birman_107.jpg,7,1,3,Birman
308,Birman_108.jpg,7,1,3,Birman
309,Birman_109.jpg,7,1,3,Birman
310,Birman_10.jpg,7,1,3,Birman
311,Birman_110.jpg,7,1,3,Birman
312,Birman_111.jpg,7,1,3,Birman
313,Birman_112.jpg,7,1,3,Birman
314,Birman_113.jpg,7,1,3,Birman
315,Birman_114.jpg,7,1,3,Birman
316,Birman_115.jpg,7,1,3,Birman
317,Birman_116.jpg,7,1,3,Birman
318,Birman_117.jpg,7,1,3,Birman
319,Birman_118.jpg,7,1,3,Birman
320,Birman_119.jpg,7,1,3,Birman
321,Birman_11.jpg,7,1,3,Birman
322,Birman_120.jpg,7,1,3,Birman
323,Birman_121.jpg,7,1,3,Birman
324,Birman_122.jpg,7,1,3,Birman
325,Birman_123.jpg,7,1,3,Birman
326,Birman_124.jpg,7,1,3,Birman
327,Birman_125.jpg,7,1,3,Birman
328,Birman_126.jpg,7,1,3,Birman
329,Birman_127.jpg,7,1,3,Birman
330,Birman_128.jpg,7,1,3,Birman
331,Birman_129.jpg,7,1,3,Birman
332,Birman_12.jpg,7,1,3,Birman
333,Birman_130.jpg,7,1,3,Birman
334,Birman_131.jpg,7,1,3,Birman
335,Birman_132.jpg,7,1,3,Birman
336,Birman_133.jpg,7,1,3,Birman
337,Birman_134.jpg,7,1,3,Birman
338,Birman_135.jpg,7,1,3,Birman
339,Birman_136.jpg,7,1,3,Birman
340,Birman_137.jpg,7,1,3,Birman
341,Birman_138.jpg,7,1,3,Birman
342,Birman_139.jpg,7,1,3,Birman
343,Birman_13.jpg,7,1,3,Birman
344,Birman_140.jpg,7,1,3,Birman
345,Birman_141.jpg,7,1,3,Birman
346,Birman_142.jpg,7,1,3,Birman
347,Birman_143.jpg,7,1,3,Birman
348,Birman_144.jpg,7,1,3,Birman
349,Birman_145.jpg,7,1,3,Birman
350,Bombay_100.jpg,8,1,4,Bombay
351,Bombay_101.jpg,8,1,4,Bombay
352,Bombay_102.jpg,8,1,4,Bombay
353,Bombay_103.jpg,8,1,4,Bombay
354,Bombay_104.jpg,8,1,4,Bombay
355,Bombay_105.jpg,8,1,4,Bombay
356,Bombay_106.jpg,8,1,4,Bombay
357,Bombay_107.jpg,8,1,4,Bombay
358,Bombay_108.jpg,8,1,4,Bombay
359,Bombay_109.jpg,8,1,4,Bombay
360,Bombay_10.jpg,8,1,4,Bombay
361,Bombay_110.jpg,8,1,4,Bombay
362,Bombay_111.jpg,8,1,4,Bombay
363,Bombay_112.jpg,8,1,4,Bombay
364,Bombay_113.jpg,8,1,4,Bombay
365,Bombay_114.jpg,8,1,4,Bombay
366,Bombay_115.jpg,8,1,4,Bombay
367,Bombay_116.jpg,8,1,4,Bombay
368,Bombay_117.jpg,8,1,4,Bombay
369,Bombay_118.jpg,8,1,4,Bombay
370,Bombay_119.jpg,8,1,4,Bombay
371,Bombay_120.jpg,8,1,4,Bombay
372,Bombay_121.jpg,8,1,4,Bombay
373,Bombay_122.jpg,8,1,4,Bombay
374,Bombay_123.jpg,8,1,4,Bombay
375,Bombay_125.jpg,8,1,4,Bombay
376,Bombay_126.jpg,8,1,4,Bombay
377,Bombay_127.jpg,8,1,4,Bombay
378,Bombay_128.jpg,8,1,4,Bombay
379,Bombay_129.jpg,8,1,4,Bombay
380,Bombay_12.jpg,8,1,4,Bombay
381,Bombay_130.jpg,8,1,4,Bombay
382,Bombay_131.jpg,8,1,4,Bombay
383,Bombay_132.jpg,8,1,4,Bombay
384,Bombay_133.jpg,8,1,4,Bombay
385,Bombay_134.jpg,8,1,4,Bombay
386,Bombay_135.jpg,8,1,4,Bombay
387,Bombay_136.jpg,8,1,4,Bombay
388,Bombay_137.jpg,8,1,4,Bombay
389,Bombay_138.jpg,8,1,4,Bombay
390,Bombay_139.jpg,8,1,4,Bombay
391,Bombay_13.jpg,8,1,4,Bombay
392,Bombay_140.jpg,8,1,4,Bombay
393,Bombay_141.jpg,8,1,4,Bombay
394,Bombay_143.jpg,8,1,4,Bombay
395,Bombay_144.jpg,8,1,4,Bombay
396,Bombay_145.jpg,8,1,4,Bombay
397,Bombay_146.jpg,8,1,4,Bombay
398,Bombay_148.jpg,8,1,4,Bombay
399,boxer_100.jpg,9,2,5,Boxer
400,boxer_101.jpg,9,2,5,Boxer
401,boxer_102.jpg,9,2,5,Boxer
402,boxer_103.jpg,9,2,5,Boxer
403,boxer_104.jpg,9,2,5,Boxer
404,boxer_105.jpg,9,2,5,Boxer
405,boxer_106.jpg,9,2,5,Boxer
406,boxer_107.jpg,9,2,5,Boxer
407,boxer_108.jpg,9,2,5,Boxer
408,boxer_109.jpg,9,2,5,Boxer
409,boxer_10.jpg,9,2,5,Boxer
410,boxer_110.jpg,9,2,5,Boxer
411,boxer_111.jpg,9,2,5,Boxer
412,boxer_112.jpg,9,2,5,Boxer
413,boxer_113.jpg,9,2,5,Boxer
414,boxer_114.jpg,9,2,5,Boxer
415,boxer_115.jpg,9,2,5,Boxer
416,boxer_116.jpg,9,2,5,Boxer
417,boxer_117.jpg,9,2,5,Boxer
418,boxer_118.jpg,9,2,5,Boxer
419,boxer_119.jpg,9,2,5,Boxer
420,boxer_11.jpg,9,2,5,Boxer
421,boxer_120.jpg,9,2,5,Boxer
422,boxer_121.jpg,9,2,5,Boxer
423,boxer_122.jpg,9,2,5,Boxer
424,boxer_123.jpg,9,2,5,Boxer
425,boxer_124.jpg,9,2,5,Boxer
426,boxer_125.jpg,9,2,5,Boxer
427,boxer_126.jpg,9,2,5,Boxer
428,boxer_127.jpg,9,2,5,Boxer
429,boxer_128.jpg,9,2,5,Boxer
430,boxer_129.jpg,9,2,5,Boxer
431,boxer_12.jpg,9,2,5,Boxer
432,boxer_130.jpg,9,2,5,Boxer
433,boxer_131.jpg,9,2,5,Boxer
434,boxer_132.jpg,9,2,5,Boxer
435,boxer_133.jpg,9,2,5,Boxer
436,boxer_134.jpg,9,2,5,Boxer
437,boxer_135.jpg,9,2,5,Boxer
438,boxer_136.jpg,9,2,5,Boxer
439,boxer_137.jpg,9,2,5,Boxer
440,boxer_138.jpg,9,2,5,Boxer
441,boxer_139.jpg,9,2,5,Boxer
442,boxer_13.jpg,9,2,5,Boxer
443,boxer_140.jpg,9,2,5,Boxer
444,boxer_141.jpg,9,2,5,Boxer
445,boxer_142.jpg,9,2,5,Boxer
446,boxer_143.jpg,9,2,5,Boxer
447,boxer_144.jpg,9,2,5,Boxer
448,boxer_145.jpg,9,2,5,Boxer
449,British_Shorthair_100.jpg,10,1,5,British Shorthair
450,British_Shorthair_101.jpg,10,1,5,British Shorthair
451,British_Shorthair_102.jpg,10,1,5,British Shorthair
452,British_Shorthair_103.jpg,10,1,5,British Shorthair
453,British_Shorthair_104.jpg,10,1,5,British Shorthair
454,British_Shorthair_105.jpg,10,1,5,British Shorthair
455,British_Shorthair_106.jpg,10,1,5,British Shorthair
456,British_Shorthair_107.jpg,10,1,5,British Shorthair
457,British_Shorthair_108.jpg,10,1,5,British Shorthair
458,British_Shorthair_109.jpg,10,1,5,British Shorthair
459,British_Shorthair_10.jpg,10,1,5,British Shorthair
460,British_Shorthair_110.jpg,10,1,5,British Shorthair
461,British_Shorthair_111.jpg,10,1,5,British Shorthair
462,British_Shorthair_112.jpg,10,1,5,British Shorthair
463,British_Shorthair_113.jpg,10,1,5,British Shorthair
464,British_Shorthair_114.jpg,10,1,5,British Shorthair
465,British_Shorthair_115.jpg,10,1,5,British Shorthair
466,British_Shorthair_116.jpg,10,1,5,British Shorthair
467,British_Shorthair_117.jpg,10,1,5,British Shorthair
468,British_Shorthair_118.jpg,10,1,5,British Shorthair
469,British_Shorthair_119.jpg,10,1,5,British Shorthair
470,British_Shorthair_120.jpg,10,1,5,British Shorthair
471,British_Shorthair_121.jpg,10,1,5,British Shorthair
472,British_Shorthair_122.jpg,10,1,5,British Shorthair
473,British_Shorthair_123.jpg,10,1,5,British Shorthair
474,British_Shorthair_124.jpg,10,1,5,British Shorthair
475,British_Shorthair_125.jpg,10,1,5,British Shorthair
476,British_Shorthair_126.jpg,10,1,5,British Shorthair
477,British_Shorthair_127.jpg,10,1,5,British Shorthair
478,British_Shorthair_128.jpg,10,1,5,British Shorthair
479,British_Shorthair_129.jpg,10,1,5,British Shorthair
480,British_Shorthair_130.jpg,10,1,5,British Shorthair
481,British_Shorthair_133.jpg,10,1,5,British Shorthair
482,British_Shorthair_134.jpg,10,1,5,British Shorthair
483,British_Shorthair_135.jpg,10,1,5,British Shorthair
484,British_Shorthair_136.jpg,10,1,5,British Shorthair
485,British_Shorthair_137.jpg,10,1,5,British Shorthair
486,British_Shorthair_139.jpg,10,1,5,British Shorthair
487,British_Shorthair_140.jpg,10,1,5,British Shorthair
488,British_Shorthair_141.jpg,10,1,5,British Shorthair
489,British_Shorthair_144.jpg,10,1,5,British Shorthair
490,British_Shorthair_145.jpg,10,1,5,British Shorthair
491,British_Shorthair_148.jpg,10,1,5,British Shorthair
492,British_Shorthair_149.jpg,10,1,5,British Shorthair
493,British_Shorthair_151.jpg,10,1,5,British Shorthair
494,British_Shorthair_153.jpg,10,1,5,British Shorthair
495,British_Shorthair_154.jpg,10,1,5,British Shorthair
496,British_Shorthair_155.jpg,10,1,5,British Shorthair
497,British_Shorthair_156.jpg,10,1,5,British Shorthair
498,British_Shorthair_157.jpg,10,1,5,British Shorthair
499,chihuahua_100.jpg,11,2,6,Chihuahua
500,chihuahua_101.jpg,11,2,6,Chihuahua
501,chihuahua_102.jpg,11,2,6,Chihuahua
502,chihuahua_103.jpg,11,2,6,Chihuahua
503,chihuahua_104.jpg,11,2,6,Chihuahua
504,chihuahua_105.jpg,11,2,6,Chihuahua
505,chihuahua_106.jpg,11,2,6,Chihuahua
506,chihuahua_107.jpg,11,2,6,Chihuahua
507,chihuahua_108.jpg,11,2,6,Chihuahua
508,chihuahua_109.jpg,11,2,6,Chihuahua
509,chihuahua_10.jpg,11,2,6,Chihuahua
510,chihuahua_110.jpg,11,2,6,Chihuahua
511,chihuahua_111.jpg,11,2,6,Chihuahua
512,chihuahua_112.jpg,11,2,6,Chihuahua
513,chihuahua_113.jpg,11,2,6,Chihuahua
514,chihuahua_114.jpg,11,2,6,Chihuahua
515,chihuahua_115.jpg,11,2,6,Chihuahua
516,chihuahua_116.jpg,11,2,6,Chihuahua
517,chihuahua_117.jpg,11,2,6,Chihuahua
518,chihuahua_118.jpg,11,2,6,Chihuahua
519,chihuahua_119.jpg,11,2,6,Chihuahua
520,chihuahua_11.jpg,11,2,6,Chihuahua
521,chihuahua_120.jpg,11,2,6,Chihuahua
522,chihuahua_121.jpg,11,2,6,Chihuahua
523,chihuahua_122.jpg,11,2,6,Chihuahua
